taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
7309012,Callicarpa bodinieri H.Lév.,SPECIES,ACCEPTED,Plantae,7309012: Callicarpa bodinieri H.Lév.
7313595,Asarum europaeum L.,SPECIES,ACCEPTED,Plantae,7313595: Asarum europaeum L.
7314281,Paronychia brasiliana DC.,SPECIES,ACCEPTED,Plantae,7314281: Paronychia brasiliana DC.
7315023,Roemeria hybrida (L.) DC.,SPECIES,ACCEPTED,Plantae,7315023: Roemeria hybrida (L.) DC.
7315030,Glaucium grandiflorum Boiss. & A.Huet,SPECIES,ACCEPTED,Plantae,7315030: Glaucium grandiflorum Boiss. & A.Huet
7315063,Pseudofumaria alba (Mill.) Lidén,SPECIES,ACCEPTED,Plantae,7315063: Pseudofumaria alba (Mill.) Lidén | 3602797: Pseudofumaria alba subsp. acaulis (Wulfen) Lidén
7315072,Papaver atlanticum (Ball) Coss.,SPECIES,ACCEPTED,Plantae,7315072: Papaver atlanticum (Ball) Coss.
7315286,Fumaria muralis Koch,SPECIES,ACCEPTED,Plantae,7315286: Fumaria muralis Koch | 5532023: Fumaria muralis subsp. boraei (Jord.) Pugsley | 5532015: Fumaria muralis subsp. muralis
7318131,Oxalis valdiviensis Barnéoud,SPECIES,ACCEPTED,Plantae,7318131: Oxalis valdiviensis Barnéoud
7318448,Eryngium bourgatii Gouan,SPECIES,ACCEPTED,Plantae,7318448: Eryngium bourgatii Gouan
7319302,Dryopteris cycadina (Franch. & Sav.) C.Chr.,SPECIES,ACCEPTED,Plantae,7319302: Dryopteris cycadina (Franch. & Sav.) C.Chr.
7322122,Davidia involucrata Baill.,SPECIES,ACCEPTED,Plantae,7322122: Davidia involucrata Baill.
7322292,Oenothera ×cambrica Rostanski,SPECIES,ACCEPTED,Plantae,7322292: Oenothera ×cambrica Rostanski | 3664493: Oenothera cambrica var. impunctata Rostanski
7322373,Oenothera ×issleri Renner ex Rostanski,SPECIES,ACCEPTED,Plantae,7322373: Oenothera ×issleri Renner ex Rostanski
7322393,Oenothera indecora Cambess.,SPECIES,ACCEPTED,Plantae,7322393: Oenothera indecora Cambess.
7322529,Oenothera ×rubricaulis Kleb.,SPECIES,ACCEPTED,Plantae,7322529: Oenothera ×rubricaulis Kleb.
7323711,Amaranthus quitensis Kunth,SPECIES,ACCEPTED,Plantae,7323711: Amaranthus quitensis Kunth
7323810,Amaranthus mitchellii Benth.,SPECIES,ACCEPTED,Plantae,7323810: Amaranthus mitchellii Benth.
7325877,Fraxinus angustifolia Vahl,SPECIES,ACCEPTED,Plantae,7325877: Fraxinus angustifolia Vahl | 6432925: Fraxinus angustifolia subsp. oxycarpa (M.Bieb. ex Willd.) Franco & Rocha Afonso
7327990,Rhododendron ponticum L.,SPECIES,ACCEPTED,Plantae,7327990: Rhododendron ponticum L.
7331666,Melampyrum nemorosum L.,SPECIES,ACCEPTED,Plantae,7331666: Melampyrum nemorosum L.
7331874,Veronica repens Clarion ex DC.,SPECIES,ACCEPTED,Plantae,7331874: Veronica repens Clarion ex DC.
7332415,Chaenorhinum origanifolium (L.) Fourr.,SPECIES,ACCEPTED,Plantae,7351929: Chaenorhinum origanifolium (L.) Kostel. | 8011979: Chaenorrhinum origanifolium (L.) Kostel.
7333320,Ellisiophyllum pinnatum (Wall. ex Benth.) Makino,SPECIES,ACCEPTED,Plantae,7333320: Ellisiophyllum pinnatum (Wall. ex Benth.) Makino
7334263,Crassula decumbens Thunb.,SPECIES,ACCEPTED,Plantae,7334263: Crassula decumbens Thunb.
7334368,Umbilicus rupestris (Salisb.) Dandy,SPECIES,ACCEPTED,Plantae,7334368: Umbilicus rupestris (Salisb.) Dandy
7334489,Sedum palmeri S.Watson,SPECIES,ACCEPTED,Plantae,7334489: Sedum palmeri S.Watson
7334631,Hylotelephium maximum (L.) Holub,SPECIES,ACCEPTED,Plantae,"4201737: Hylotelephium telephium subsp. maximum (L.) H.Ohba | 9340574: Sedum telephium subsp. maximum (L.) Rouy & E.G.Camus, 1901 | 7334631: Hylotelephium maximum (L.) Holub | 6709141: Sedum telephium subsp. maximum (L.) Krock. | 5690647: Sedum maximum Suter"
7339396,Saxifraga rotundifolia L.,SPECIES,ACCEPTED,Plantae,7339396: Saxifraga rotundifolia L.
7339492,Rodgersia aesculifolia Batalin,SPECIES,ACCEPTED,Plantae,7339492: Rodgersia aesculifolia Batalin
7341745,"Spinus magellanicus (Vieillot, 1805)",SPECIES,ACCEPTED,Animalia,"7341745: Spinus magellanicus (Vieillot, 1805)"
7344766,Rudbeckia fulgida Aiton,SPECIES,ACCEPTED,Plantae,7344766: Rudbeckia fulgida Aiton
7346090,Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom,SPECIES,ACCEPTED,Plantae,6070793: Mimulus moschatus Douglas ex Lindl. | 7346090: Erythranthe moschata (Douglas ex Lindl.) G.L.Nesom
7346102,Erythranthe guttata (DC.) G.L.Nesom,SPECIES,ACCEPTED,Plantae,7333256: Mimulus guttatus DC. | 7346102: Erythranthe guttata (DC.) G.L.Nesom
7350989,Nepeta ×faassenii Bergmans ex Stearn,SPECIES,ACCEPTED,Plantae,7350989: Nepeta ×faassenii Bergmans ex Stearn
7358948,"Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990",SPECIES,ACCEPTED,Animalia,"7358948: Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990"
7372514,Malcolmia maritima (L.) R.Br.,SPECIES,DOUBTFUL,Plantae,7372514: Malcolmia maritima (L.) R.Br.
7380533,"Ceratomegilla notata (Laicharting, 1781)",SPECIES,ACCEPTED,Animalia,"7380533: Ceratomegilla notata (Laicharting, 1781)"
7384449,"Radix rubiginosa (Michelin, 1831)",SPECIES,ACCEPTED,Animalia,"7384449: Radix rubiginosa (Michelin, 1831)"
7393329,Cucurbita moschata (Duchesne) Duchesne ex Poir.,SPECIES,ACCEPTED,Plantae,2874509: Cucurbita moschata Duchesne | 7393329: Cucurbita moschata (Duchesne) Duchesne ex Poir.
7400250,Platanus ×hispanica Mill. ex Münchh.,SPECIES,ACCEPTED,Plantae,7400250: Platanus ×hispanica Mill. ex Münchh. | 3152815: Platanus ×acerifolia (Aiton) Willd. | 3152814: Platanus ×hybrida Brot.
7403263,Lactuca sativa L.,SPECIES,ACCEPTED,Plantae,7403263: Lactuca sativa L.
7420038,Prunella grandiflora (L.) Scholler,SPECIES,DOUBTFUL,Plantae,7420038: Prunella grandiflora (L.) Scholler
7426824,Vicia melanops Sm.,SPECIES,ACCEPTED,Plantae,7426824: Vicia melanops Sm.
7427542,"Aleurotuba jelinekii (Frauenfeld, 1867)",SPECIES,ACCEPTED,Animalia,"7427542: Aleurotuba jelinekii (Frauenfeld, 1867)"
7433196,Euonymus latifolius (L.) Mill.,SPECIES,ACCEPTED,Plantae,7433196: Euonymus latifolius (L.) Mill.
7437438,Clinopodium grandiflorum (L.) Kuntze,SPECIES,ACCEPTED,Plantae,7437438: Clinopodium grandiflorum (L.) Kuntze
7437751,Urtica membranacea Poir. ex Savigny,SPECIES,DOUBTFUL,Plantae,7437751: Urtica membranacea Poir. ex Savigny
7443846,Dipsacus strigosus Willd.,SPECIES,ACCEPTED,Plantae,4104284: Dipsacus strigosus Willd. ex Roem. & Schult.
7461690,"Phragmidium mexicanum (Mains) H.Y.Yun, Minnis & Aime",SPECIES,ACCEPTED,Fungi,"7461690: Phragmidium mexicanum (Mains) H.Y.Yun, Minnis & Aime"
7475424,Scabiosa lucida Vill.,SPECIES,ACCEPTED,Plantae,7475424: Scabiosa lucida Vill.
7477038,Scrophularia scorodonia L.,SPECIES,ACCEPTED,Plantae,7477038: Scrophularia scorodonia L.
7497356,Tagetes tenuifolia Cav.,SPECIES,ACCEPTED,Plantae,7497356: Tagetes tenuifolia Cav.
7501634,Rosa multiflora Murray,SPECIES,DOUBTFUL,Plantae,7501634: Rosa multiflora Murray
7504215,Knautia integrifolia (L.) Bertol.,SPECIES,ACCEPTED,Plantae,7504215: Knautia integrifolia (L.) Bertol.
7505045,Soliva anthemifolia R.Br.,SPECIES,ACCEPTED,Plantae,"7690868: Soliva anthemifolia (Juss.) Loudon, 1826"
7519710,Orobanche amethystea Thuill.,SPECIES,ACCEPTED,Plantae,7519710: Orobanche amethystea Thuill.
7520678,"Striosubulina striatella (Rang, 1831)",SPECIES,ACCEPTED,Animalia,"7520678: Striosubulina striatella (Rang, 1831)"
7523432,Silene behen L.,SPECIES,ACCEPTED,Plantae,7523432: Silene behen L.
7528816,Avena nuda Thuill.,SPECIES,DOUBTFUL,Plantae,7528816: Avena nuda Thuill.
7529533,Canna ×hybrida Rodigas,SPECIES,ACCEPTED,Plantae,5602664: Canna ×generalis L.H.Bailey
7536754,"Dryopteris lacunosa S.Jess., Zenner, Chr.Stark & Bujnoch",SPECIES,ACCEPTED,Plantae,"7536754: Dryopteris lacunosa S.Jess., Zenner, Chr.Stark & Bujnoch"
7540164,"Arion vulgaris Moquin-Tandon, 1855",SPECIES,ACCEPTED,Animalia,"7540164: Arion vulgaris Moquin-Tandon, 1855"
7544073,Saxifraga ×arendsii Engl.,SPECIES,ACCEPTED,Plantae,7544073: Saxifraga ×arendsii Engl.
7547256,"Sinelobus vanhaareni Bamber, 2014",SPECIES,ACCEPTED,Animalia,"7547256: Sinelobus vanhaareni Bamber, 2014"
7560711,Oxalis tetraphylla Cav.,SPECIES,ACCEPTED,Plantae,7560711: Oxalis tetraphylla Cav.
7563173,"Cryptorchestia cavimana (Heller, 1865)",SPECIES,ACCEPTED,Animalia,"2218567: Orchestia cavimana Heller, 1865"
7564934,Odontites jaubertianus (Boreau) D.Dietr. ex Walp.,SPECIES,ACCEPTED,Plantae,7564934: Odontites jaubertianus (Boreau) D.Dietr. ex Walp.
7569075,"Rosalia alpina (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"7569075: Rosalia alpina (Linnaeus, 1758)"
7572133,"Anoplophora glabripennis (Motschulsky, 1854)",SPECIES,ACCEPTED,Animalia,"7572133: Anoplophora glabripennis (Motschulsky, 1854)"
7577557,"Bispira polyomma Giangrande & Faasse, 2012",SPECIES,ACCEPTED,Animalia,"7577557: Bispira polyomma Giangrande & Faasse, 2012"
7619206,Erodium trifolium (Cav.) Cav.,SPECIES,ACCEPTED,Plantae,7619206: Erodium trifolium (Cav.) Cav.
7627205,Glebionis coronaria (L.) Tzvelev,SPECIES,ACCEPTED,Plantae,7627205: Glebionis coronaria (L.) Tzvelev | 3141115: Glebionis coronaria (L.) Cass. ex Spach | 3141119: Chrysanthemum coronarium L.
7628663,Viola cornuta L.,SPECIES,ACCEPTED,Plantae,7628663: Viola cornuta L.
7636833,Syringa josikaea J.Jacq. ex Rchb.,SPECIES,ACCEPTED,Plantae,7636833: Syringa josikaea J.Jacq. ex Rchb.
7645889,Sesbania cannabina (Retz.) Poir.,SPECIES,ACCEPTED,Plantae,7645889: Sesbania cannabina (Retz.) Poir.
7645931,Salix acutifolia Willd.,SPECIES,ACCEPTED,Plantae,7645931: Salix acutifolia Willd.
7664179,"Technomyrmex vitiensis Mann, 1921",SPECIES,ACCEPTED,Animalia,"7664179: Technomyrmex vitiensis Mann, 1921"
7671397,Phuopsis stylosa (Trin.) G.Nicholson,SPECIES,ACCEPTED,Plantae,"7671397: Phuopsis stylosa (Trin.) G.Nicholson | 2903387: Phuopsis stylosa (Trin.) Hook.f. ex B.D.Jacks. | 8175495: Phuopsis stylosa (Trin.) Benth. & Hook.f., 1876"
7678610,Raphanus sativus L.,SPECIES,ACCEPTED,Plantae,7678610: Raphanus sativus L. | 4928064: Raphanus sativus var. oleiformis Pers. | 7225597: Raphanus sativus var. sativus | 3040973: Raphanus sativus var. niger (Mill.) J.Kern.
7681436,Cytisus multiflorus (L'Hér.) Sweet,SPECIES,ACCEPTED,Plantae,7681436: Cytisus multiflorus (L'Hér.) Sweet
7683374,Linaria hirta (L.) Moench,SPECIES,ACCEPTED,Plantae,7683374: Linaria hirta (L.) Moench
7690055,"Carpodacus sibiricus (Pallas, 1773)",SPECIES,ACCEPTED,Animalia,"7690055: Carpodacus sibiricus (Pallas, 1773)"
7695021,Epimedium alpinum L.,SPECIES,ACCEPTED,Plantae,7695021: Epimedium alpinum L.
7699567,"Hymenoscyphus pseudoalbidus V.Queloz, C.R.Grünig, R.Berndt, T.Kowalski, T.N.Sieber & O.Holdenrieder",SPECIES,ACCEPTED,Fungi,"7699567: Hymenoscyphus pseudoalbidus V.Queloz, C.R.Grünig, R.Berndt, T.Kowalski, T.N.Sieber & O.Holdenrieder"
7706146,Crepis nicaeensis Balb.,SPECIES,DOUBTFUL,Plantae,7706146: Crepis nicaeensis Balb.
7707087,Dysphania glomulifera (Nees) Paul G.Wilson,SPECIES,ACCEPTED,Plantae,7707087: Dysphania glomulifera (Nees) Paul G.Wilson
7711892,"Isatis quadrialata Al-Shehbaz, Moazzeni & Mummenhoff",SPECIES,ACCEPTED,Plantae,3051213: Boreava orientalis Jaub. & Spach
7730307,Erythranthe lutea (L.) G.L.Nesom,SPECIES,ACCEPTED,Plantae,7730307: Erythranthe lutea (L.) G.L.Nesom | 6070840: Mimulus luteus L.
7733140,Bellardia viscosa (L.) Fisch. & C.A.Mey.,SPECIES,ACCEPTED,Plantae,3171818: Parentucellia viscosa (L.) Caruel | 7733140: Bellardia viscosa (L.) Fisch. & C.A.Mey.
7738766,Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.,SPECIES,ACCEPTED,Plantae,"7738766: Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch. | 8410425: Miscanthus sacchariflorus (Maxim.) Benth., 1887"
7740617,Skimmia japonica Thunb.,SPECIES,ACCEPTED,Plantae,7740617: Skimmia japonica Thunb.
7746901,Silene otites (L.) Wibel,SPECIES,ACCEPTED,Plantae,7746901: Silene otites (L.) Wibel
7749287,Petasites albus (L.) Gaertn.,SPECIES,ACCEPTED,Plantae,7749287: Petasites albus (L.) Gaertn.
7753992,"Helix lucorum Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"7753992: Helix lucorum Linnaeus, 1758"
7763534,"Lauritrioza alacris (Flor, 1861)",SPECIES,ACCEPTED,Animalia,"11068237: Trioza alacris (Flor, 1861) | 7763534: Lauritrioza alacris (Flor, 1861)"
7768495,Phedimus stolonifer (S.G.Gmel.) 't Hart,SPECIES,ACCEPTED,Plantae,7768495: Phedimus stolonifer (S.G.Gmel.) 't Hart | 5362051: Sedum stoloniferum S.G.Gmel.
7790614,Crataegus coccinea L.,SPECIES,ACCEPTED,Plantae,11935612: Crataegus pedicellata Sarg.
7791733,"Mya arenaria Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"7791733: Mya arenaria Linnaeus, 1758"
7795888,Triticum aestivum L.,SPECIES,ACCEPTED,Plantae,7795888: Triticum aestivum L. | 2706402: Triticum spelta L. | 4932510: Triticum aestivum subsp. aestivum | 2706403: Triticum aestivum subsp. spelta (L.) Thell.
7802465,Nymphaea ×marliacea Lat.-Marl.,SPECIES,ACCEPTED,Plantae,7802465: Nymphaea ×marliacea Lat.-Marl.
7810452,Dasypyrum villosum (L.) P.Candargy,SPECIES,DOUBTFUL,Plantae,7810452: Dasypyrum villosum (L.) P.Candargy
7810918,Scrophularia vernalis L.,SPECIES,ACCEPTED,Plantae,7810918: Scrophularia vernalis L.
7818643,Prunus armeniaca L.,SPECIES,ACCEPTED,Plantae,7818643: Prunus armeniaca L.
7820753,"Magallana gigas (Thunberg, 1793)",SPECIES,ACCEPTED,Animalia,"7820753: Magallana gigas (Thunberg, 1793) | 2286069: Crassostrea gigas (Thunberg, 1793)"
7823272,Ranunculus pensylvanicus L.fil.,SPECIES,ACCEPTED,Plantae,7823272: Ranunculus pensylvanicus L.fil.
7823743,Malva maroccana (Batt. & Trab.) Verloove & Lambinon,SPECIES,ACCEPTED,Plantae,7823743: Malva maroccana (Batt. & Trab.) Verloove & Lambinon | 3938248: Lavatera maroccana (Batt. & Trab.) Maire
7828157,Petroselinum crispum (Mill.) Fuss,SPECIES,ACCEPTED,Plantae,8193935: Petroselinum crispum (Mill.) A.W.Hill | 7828157: Petroselinum crispum (Mill.) Fuss | 3034911: Petroselinum hortense Hoffm.
7832723,Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve,SPECIES,ACCEPTED,Plantae,7832723: Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve
7844167,Colutea arborescens L.,SPECIES,ACCEPTED,Plantae,7844167: Colutea arborescens L.
7848132,Malus toringo (Siebold) de Vriese,SPECIES,ACCEPTED,Plantae,7848132: Malus toringo (Siebold) de Vriese
7848321,Linaria triornithophora (L.) Willd.,SPECIES,ACCEPTED,Plantae,7538068: Linaria triornithophora (L.) Cav.
7855120,Odontites luteus (L.) Clairv.,SPECIES,ACCEPTED,Plantae,7855120: Odontites luteus (L.) Clairv.
7878507,Erythranthe cuprea (Dombrain) G.L.Nesom,SPECIES,ACCEPTED,Plantae,5564042: Mimulus cupreus Dombrain
7881150,Polygonatum ×hybridum Brügger,SPECIES,ACCEPTED,Plantae,7881150: Polygonatum ×hybridum Brügger
7882289,"Zophobas atratus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"7882289: Zophobas atratus (Fabricius, 1775)"
7883427,Triticum monococcum L.,SPECIES,ACCEPTED,Plantae,7883427: Triticum monococcum L.
7885624,Cucumis myriocarpus Naudin,SPECIES,ACCEPTED,Plantae,7885624: Cucumis myriocarpus Naudin
7889822,Spiraea ×billardii Hérincq,SPECIES,ACCEPTED,Plantae,7889822: Spiraea ×billardii Hérincq
7894250,Datura ferox L.,SPECIES,ACCEPTED,Plantae,7894250: Datura ferox L.
7901652,Viola ×wittrockiana Gams ex Kappert,SPECIES,DOUBTFUL,Plantae,7901652: Viola ×wittrockiana Gams ex Kappert
7902463,Lonicera maackii (Rupr.) Maxim.,SPECIES,ACCEPTED,Plantae,7902463: Lonicera maackii (Rupr.) Maxim.
7903057,Brassica rapa L.,SPECIES,ACCEPTED,Plantae,7903057: Brassica rapa L. | 3042723: Brassica rapa subsp. campestris (L.) A.R.Clapham | 7225636: Brassica rapa subsp. rapa | 3042702: Brassica rapa subsp. chinensis (L.) Hanelt | 6449378: Brassica rapa var. oleifera DC.
7903764,Senecio sarracenicus L.,SPECIES,ACCEPTED,Plantae,7903764: Senecio sarracenicus L.
7905507,Amaranthus albus L.,SPECIES,ACCEPTED,Plantae,7905507: Amaranthus albus L.
7911993,Rumex pseudonatronatus (Borbás) Borbás ex Murb.,SPECIES,ACCEPTED,Plantae,7911993: Rumex pseudonatronatus (Borbás) Borbás ex Murb.
7915783,Oenothera ×fallax Renner,SPECIES,ACCEPTED,Plantae,7784421: Oenothera ×oehlkersii Kappus ex Rostański | 7915783: Oenothera ×fallax Renner
7925372,Cerastium ×maureri M.Schulze,SPECIES,ACCEPTED,Plantae,7925372: Cerastium ×maureri M.Schulze
7938233,Stellaria cupaniana (Jord. & Fourr.) Bég.,SPECIES,ACCEPTED,Plantae,7625143: Stellaria media subsp. cupaniana (Jord. & Fourr.) Nyman
7958783,Pulmonaria mollis Wulfen ex Hornem.,SPECIES,ACCEPTED,Plantae,7958783: Pulmonaria mollis Wulfen ex Hornem. | 8344505: Pulmonaria mollis J.P.Wolff ex F.Heller
7961815,Schoenoplectiella bucharica (Roshev.) Hayas.,SPECIES,ACCEPTED,Plantae,2711019: Schoenoplectus bucharicus (Roshev.) Grossh.
7963687,Linaria chalepensis (L.) Mill.,SPECIES,ACCEPTED,Plantae,7963687: Linaria chalepensis (L.) Mill.
7967494,Aconitum ×cammarum L.,SPECIES,ACCEPTED,Plantae,3920712: Aconitum ×stoerkianum Rchb.
7975549,Amaranthus ×ralletii Contré,SPECIES,ACCEPTED,Plantae,7975549: Amaranthus ×ralletii Contré
7978544,Hydrocotyle ranunculoides L.fil.,SPECIES,ACCEPTED,Plantae,7978544: Hydrocotyle ranunculoides L.fil.
7989836,Symphytum caucasicum M.Bieb.,SPECIES,ACCEPTED,Plantae,7989836: Symphytum caucasicum M.Bieb.
8002952,Ambrosia artemisiifolia L.,SPECIES,ACCEPTED,Plantae,8002952: Ambrosia artemisiifolia L. | 3110599: Ambrosia elatior L.
8010581,Diplachne fusca (L.) P.Beauv. ex Roem. & Schult.,SPECIES,ACCEPTED,Plantae,2703868: Leptochloa fusca (L.) Kunth | 4132597: Leptochloa fusca subsp. fascicularis (Lam.) N.Snow | 4131796: Leptochloa uninervia (J.Presl) Hitchc. & Chase | 8257546: Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow | 4122460: Diplachne uninervia (J.Presl) Parodi
8011733,Weigela floribunda (Siebold & Zucc.) C.A.Mey.,SPECIES,ACCEPTED,Plantae,2888732: Weigela floribunda (Siebold & Zucc.) K.Koch | 8011733: Weigela floribunda (Siebold & Zucc.) C.A.Mey.
8012439,Symphoricarpos albus (L.) K.Koch,SPECIES,ACCEPTED,Plantae,6369850: Symphoricarpos racemosus Michx. | 8012439: Symphoricarpos albus (L.) K.Koch | 2888634: Symphoricarpos albus (L.) S.F.Blake | 3855854: Symphoria racemosa (Michx.) Pursh | 6369607: Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake
8014163,"Ambigolimax valentianus (A.Férussac, 1821)",SPECIES,ACCEPTED,Animalia,"8014163: Ambigolimax valentianus (A.Férussac, 1821)"
8014966,"Falco biarmicus Temminck, 1825",SPECIES,ACCEPTED,Animalia,"8014966: Falco biarmicus Temminck, 1825"
8018277,Centaurea pectinata L.,SPECIES,ACCEPTED,Plantae,8018277: Centaurea pectinata L.
8021567,Hypericum olympicum L.,SPECIES,ACCEPTED,Plantae,8021567: Hypericum olympicum L.
8022932,Plantago lagopus L.,SPECIES,ACCEPTED,Plantae,8022932: Plantago lagopus L.
8031875,Dasiphora davurica (Nestl.) Kom. & Aliss.,SPECIES,ACCEPTED,Plantae,8031875: Dasiphora davurica (Nestl.) Kom. & Aliss. | 8381801: Dasiphora davurica var. mandshurica (Maxim.) Verloove & Lambinon
8042568,Artemisia abrotanum L.,SPECIES,ACCEPTED,Plantae,8042568: Artemisia abrotanum L.
8044946,Epimedium pinnatum DC.,SPECIES,ACCEPTED,Plantae,8044946: Epimedium pinnatum DC.
8049400,Parentucellia latifolia (L.) Caruel,SPECIES,ACCEPTED,Plantae,8049400: Parentucellia latifolia (L.) Caruel
8052025,"Dicyphus escalerae Lindberg, 1934",SPECIES,ACCEPTED,Animalia,"8052025: Dicyphus escalerae Lindberg, 1934"
8059430,"Heleobia charruana (d'Orbigny, 1841)",SPECIES,ACCEPTED,Animalia,"8059430: Heleobia charruana (d'Orbigny, 1841)"
8060423,Cercidiphyllum japonicum Siebold & Zucc.,SPECIES,ACCEPTED,Plantae,8060423: Cercidiphyllum japonicum Siebold & Zucc.
8062758,"Monochamus galloprovincialis (Olivier, 1795)",SPECIES,ACCEPTED,Animalia,"8062758: Monochamus galloprovincialis (Olivier, 1795)"
8076173,Lysimachia monelli (L.) U.Manns & Anderb.,SPECIES,ACCEPTED,Plantae,3169306: Anagallis monelli L.
8077391,Citrus ×aurantium L.,SPECIES,ACCEPTED,Plantae,8206387: Citrus ×sinensis (L.) Osbeck
8080300,Pimpinella anisum L.,SPECIES,ACCEPTED,Plantae,8080300: Pimpinella anisum L.
8080743,Scilla siberica Andrews,SPECIES,ACCEPTED,Plantae,8080743: Scilla siberica Andrews | 2767328: Scilla siberica Haw.
8091002,Sempervivum globiferum L.,SPECIES,ACCEPTED,Plantae,8091002: Sempervivum globiferum L.
8091998,Gypsophila vaccaria (L.) Sm.,SPECIES,ACCEPTED,Plantae,3085320: Vaccaria hispanica (Mill.) Rauschert | 6364531: Vaccaria hispanica subsp. grandiflora (Ser.) Holub | 3085323: Saponaria vaccaria L. | 8091998: Gypsophila vaccaria (L.) Sm.
8096233,Spergularia bocconei (Scheele) Graebn.,SPECIES,ACCEPTED,Plantae,8096233: Spergularia bocconei (Scheele) Graebn.
8116963,Acanthus hungaricus (Borbás) Baen.,SPECIES,ACCEPTED,Plantae,8116963: Acanthus hungaricus (Borbás) Baen.
8133114,Aster amellus L.,SPECIES,ACCEPTED,Plantae,8133114: Aster amellus L.
8144599,Papaver nudicaule L.,SPECIES,ACCEPTED,Plantae,8144599: Papaver nudicaule L.
8149049,Wisteria sinensis (Sims) DC.,SPECIES,ACCEPTED,Plantae,2977331: Wisteria sinensis (Sims) Sweet | 8149049: Wisteria sinensis (Sims) DC.
8149923,Prunus persica (L.) Stokes,SPECIES,ACCEPTED,Plantae,3022511: Prunus persica (L.) Batsch | 8149923: Prunus persica (L.) Stokes
8153538,Oenothera ×oehlkersii Kappus,SPECIES,ACCEPTED,Plantae,8153538: Oenothera ×oehlkersii Kappus
8160803,Alternanthera ficoidea (L.) R.Br.,SPECIES,ACCEPTED,Plantae,3084968: Alternanthera tenella Colla
8168344,Hedera hibernica Poit.,SPECIES,ACCEPTED,Plantae,8168344: Hedera hibernica Poit. | 6307044: Hedera helix subsp. hibernica (Poit.) D.C.McClint. | 8410115: Hedera hibernica (G.Kirchn.) Bean
8170635,Spiraea japonica L.fil.,SPECIES,ACCEPTED,Plantae,8170635: Spiraea japonica L.fil.
8174035,Avena nuda L.,SPECIES,ACCEPTED,Plantae,8174035: Avena nuda L.
8183217,Salix gmelinii Pall.,SPECIES,ACCEPTED,Plantae,8183217: Salix gmelinii Pall. | 5583837: Salix ×dasyclados Wimm.
8184157,Silene stricta L.,SPECIES,ACCEPTED,Plantae,8184157: Silene stricta L.
8190077,Populus ×canadensis Moench,SPECIES,ACCEPTED,Plantae,8190077: Populus ×canadensis Moench | 3040205: Populus canadensis Castigl.
8190231,"Corbicula fluminea (O.F.Müller, 1774)",SPECIES,ACCEPTED,Animalia,"8190231: Corbicula fluminea (O.F.Müller, 1774)"
8193111,Melilotus officinalis (L.) Lam.,SPECIES,ACCEPTED,Plantae,8193111: Melilotus officinalis (L.) Lam. | 7520471: Trigonella officinalis (L.) Coulot & Rabaute
8195160,Artemisia pontica L.,SPECIES,ACCEPTED,Plantae,8195160: Artemisia pontica L.
8199647,Cichorium calvum Sch.Bip.,SPECIES,DOUBTFUL,Plantae,8199647: Cichorium calvum Sch.Bip.
8200663,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",SPECIES,ACCEPTED,Plantae,"8200663: Cymbalaria muralis G.Gaertn., B.Mey. & Scherb. | 8317562: Cymbalaria muralis f. muralis | 7331861: Cymbalaria muralis subsp. muralis | 5414985: Linaria cymbalaria (L.) Mill."
8207952,Matthiola incana (L.) R.Br.,SPECIES,DOUBTFUL,Plantae,8207952: Matthiola incana (L.) R.Br.
8212772,Symphoricarpos ×doorenbosii Krüssm.,SPECIES,DOUBTFUL,Plantae,8212772: Symphoricarpos ×doorenbosii Krüssm.
8223023,Saxifraga ×geum L.,SPECIES,ACCEPTED,Plantae,8223023: Saxifraga ×geum L.
8237223,Halimium lasianthum (Lam.) Spach,SPECIES,ACCEPTED,Plantae,3596131: Halimium lasianthum subsp. alyssoides (Lam.) Greuter | 8237223: Halimium lasianthum (Lam.) Spach | 7331240: Halimium alyssoides (Lam.) K.Koch
8242349,Lonicera chrysantha Turcz.,SPECIES,ACCEPTED,Plantae,5334246: Lonicera chrysantha Turcz. ex Ledeb.
8242651,Rumex ×erubescens Simonk.,SPECIES,ACCEPTED,Plantae,8242651: Rumex ×erubescens Simonk.
8243150,Spirobassia hirsuta (L.) Freitag & G.Kadereit,SPECIES,ACCEPTED,Plantae,5383911: Bassia hirsuta (L.) Asch.
8244019,Trachyspermum ammi (L.) Sprague ex Turrill,SPECIES,DOUBTFUL,Plantae,8244019: Trachyspermum ammi (L.) Sprague ex Turrill
